"x"
-498
-307
189
520
651
824
978
747
14
-854
-1387
-1539
-1561
-1511
-1448
-1249
-526
756
2121
2853
2555
1400
-127
-1433
-1975
-1484
-231
1036
1702
1608
825
-367
-1491
-1982
-1484
-118
1614
3010
3434
2581
897
-491
-842
-349
289
437
-63
-784
-1160
-948
-285
451
1151
1782
1944
1297
-65
-1543
-2278
-1918
-743
978
2620
3241
2633
1262
-51
-880
-1445
-1643
-1176
-226
472
364
-210
-421
-51
386
435
17
-466
-585
-360
1
279
297
95
-172
-334
-305
-240
-391
-795
-1154
-1266
-1113
-862
-780
-671
-310
180
634
871
758
334
-117
-381
-596
-909
-1211
-1185
-591
115
214
-160
-389
-247
-186
-771
-1604
-1731
-1065
-241
275
597
1156
1933
2375
1997
838
-518
-1417
-1611
-1249
-598
226
1099
1608
1429
774
-98
-1176
-2110
-2194
-1171
342
1546
2136
2308
2360
2066
1098
-254
-1446
-2016
-1577
-309
1018
1803
1858
1353
651
-62
-629
-783
-421
289
923
1072
708
74
-516
-814
-769
-574
-359
-47
230
280
351
717
1195
1494
1464
963
37
-933
-1650
-2013
-1826
-982
200
1166
1570
1245
225
-910
-1461
-1415
-1063
-599
-236
111
614
1092
1181
587
-554
-1579
-1821
-1080
6
686
962
789
-11
-1036
-1700
-1713
-1130
-188
802
1340
1342
1163
783
1
-1070
-1911
-2094
-1507
-314
742
1098
973
757
909
1465
1726
1316
404
-835
-2230
-3283
-3330
-2349
-957
390
1600
2253
1859
878
34
-473
-695
-703
-557
-217
376
1027
1294
859
40
-494
-362
202
503
162
-651
-1376
-1441
-867
96
1181
1972
2232
1975
1220
-47
-1437
-2242
-2095
-1130
207
1307
1867
1814
1210
375
-158
-58
225
205
-216
-793
-983
-782
-501
-218
-56
18
53
64
348
894
1384
1512
971
71
-301
115
803
1168
875
173
-401
-674
-826
-1122
-1408
-1323
-969
-452
355
1308
1998
2008
1468
934
163
-844
-1456
-1641
-1265
-331
448
606
284
-129
-388
-351
79
561
740
711
587
361
121
-175
-636
-1225
-1768
-1793
-1149
-266
499
986
1182
1127
761
-53
-983
-1199
-699
-47
469
529
209
-184
-598
-1119
-1578
-1384
-738
-252
145
493
689
594
248
-105
-463
-567
-327
-198
-321
-729
-1023
-857
-721
-287
602
1223
1240
351
-885
-1619
-1815
-1471
-815
-45
628
1034
1496
1545
599
-663
-1390
-1302
-768
-352
-282
-313
-114
270
705
954
822
427
17
-389
-893
-1106
-747
105
1172
1601
1198
273
-947
-1635
-1744
-1439
-623
146
783
1199
1389
1527
1122
374
-244
-561
-204
623
1303
1233
442
-550
-1561
-2035
-1727
-656
936
2063
2354
1859
989
524
284
-11
-149
-84
320
792
738
88
-728
-929
-407
185
643
1084
1477
1603
1007
-17
-435
-72
626
866
348
-312
-687
-612
-443
-323
202
924
1490
1762
1352
652
172
-321
-738
-751
-377
4
265
550
625
439
48
-329
-248
317
1063
1447
1195
682
189
-311
-701
-837
-817
-961
-1166
-824
196
1637
2508
1960
557
-907
-1850
-2155
-1842
-799
594
1832
2196
1433
329
-520
-1001
-1090
-770
-217
172
10
-526
-660
-315
163
564
437
40
-80
-79
-74
-133
-632
-1528
-2090
-1976
-1222
182
1247
1227
583
-306
-1120
-1517
-1333
-590
222
471
83
-454
-697
-680
-620
-510
-505
-733
-856
-839
-844
-721
-480
-382
-552
-740
-729
-537
-294
-74
202
381
267
-102
-567
-859
-1030
-1260
-1533
-1578
-970
88
1108
1593
1309
754
214
-483
-1398
-2146
-2286
-1807
-811
453
1578
2124
1845
834
-543
-1556
-1798
-1473
-832
-180
416
1043
1420
1292
772
99
-491
-992
-1282
-1177
-599
363
1199
1573
1260
303
-670
-1158
-1074
-600
62
629
1049
1458
1580
1055
26
-833
-1056
-809
-403
83
548
926
1016
614
155
-31
164
721
1210
1498
1434
890
316
-60
-187
-88
-101
-232
-174
213
825
1194
1208
1241
1184
775
4
-786
-956
-406
421
838
610
248
-31
-180
3
600
1363
1692
1298
395
-323
-300
125
632
1057
1104
794
337
40
-38
-270
-767
-1148
-1081
-541
419
1480
2099
2035
1492
749
-38
-638
-814
-705
-679
-814
-888
-645
-31
718
1325
1622
1508
806
-249
-986
-1143
-889
-679
-768
-868
-705
-332
-87
-192
-266
222
1046
1595
1579
973
13
-1038
-1999
-2445
-2076
-1209
-458
19
436
693
567
67
-521
-697
-349
132
293
-61
-660
-1039
-938
-464
-74
-86
-281
-471
-756
-973
-922
-708
-304
284
651
642
468
158
-347
-938
-1379
-1563
-1397
-765
88
600
516
247
196
398
686
762
435
-137
-556
-705
-715
-642
-608
-616
-455
95
838
1111
708
36
-396
-267
220
688
851
598
98
-453
-786
-610
-56
401
503
457
547
689
741
663
352
3
-106
-62
44
127
123
103
127
176
286
598
1017
1153
772
67
-467
-609
-541
-313
87
504
768
770
576
435
338
-5
-458
-633
-413
123
739
1077
904
243
-588
-1044
-816
-128
570
900
751
424
202
117
42
-238
-610
-816
-715
-225
339
524
347
41
-143
-97
47
160
131
-53
-235
-219
152
644
740
291
-373
-738
-650
-420
-346
-524
-720
-494
193
893
1126
737
20
-578
-702
-300
140
245
134
4
2
-48
-276
-386
-272
-31
261
348
214
35
-196
-383
-369
-212
-65
-45
-118
17
388
610
536
119
-506
-903
-885
-480
99
426
296
-54
-314
-417
-324
-40
266
412
206
-204
-386
-222
140
434
495
313
-48
-389
-591
-638
-491
-177
173
357
264
-95
-551
-782
-646
-274
94
194
43
-8
210
379
190
-194
-461
-494
-423
-461
-534
-403
-94
191
307
187
-22
-144
-169
-28
206
196
-222
-824
-1062
-709
-159
184
223
178
207
255
215
68
-137
-438
-683
-529
74
685
799
393
-179
-644
-798
-573
-180
200
417
359
146
-56
-107
50
237
312
297
249
174
-11
-333
-701
-1004
-1211
-1302
-1143
-610
202
968
1427
1541
1366
990
482
-100
-583
-721
-533
-238
-57
-105
-142
-7
131
129
-41
-136
28
228
301
317
425
646
735
472
-34
-450
-532
-258
233
688
796
448
-71
-368
-367
-241
-55
307
863
1243
1083
543
-79
-621
-874
-765
-431
19
452
659
536
355
430
669
754
416
-186
-633
-702
-345
162
446
453
358
395
578
646
406
-10
-342
-460
-354
-80
216
364
332
228
164
238
365
371
221
15
-100
-84
34
219
287
40
-369
-504
-195
240
425
402
355
275
121
-74
-160
-35
139
176
155
146
64
-131
-386
-565
-608
-571
-488
-332
-27
427
809
851
552
151
-192
-480
-688
-700
-499
-321
-332
-384
-269
68
449
589
397
-37
-499
-699
-634
-527
-479
-423
-185
177
383
303
125
74
71
-72
-394
-720
-825
-630
-233
190
420
305
-65
-468
-623
-451
-129
180
350
332
124
-204
-453
-464
-317
-225
-164
-87
-89
-231
-404
-396
-177
85
243
179
-194
-721
-1028
-872
-277
403
752
682
323
-34
-173
-260
-471
-742
-871
-665
-160
344
526
304
-112
-458
-591
-445
-74
315
438
243
42
-54
-162
-288
-349
-255
-68
86
167
205
271
333
311
159
-23
-131
-235
-306
-283
-219
-128
-1
116
153
122
142
271
481
633
444
-106
-605
-627
-139
451
761
803
731
573
254
-165
-422
-350
-34
372
672
731
559
242
-82
-306
-367
-262
-95
80
316
611
893
1025
865
430
-71
-440
-551
-349
47
382
497
430
359
465
623
500
76
-311
-423
-284
-40
195
399
544
587
515
336
124
-28
-38
66
116
106
190
348
438
346
62
-299
-616
-728
-462
69
515
724
745
617
394
156
15
-13
-69
-215
-377
-476
-472
-344
-64
318
566
464
96
-275
-489
-441
-183
116
336
421
475
513
406
118
-270
-589
-739
-661
-405
-114
142
304
299
148
-79
-291
-376
-330
-268
-311
-429
-460
-359
-154
64
160
168
100
-184
-607
-839
-737
-533
-449
-399
-238
46
299
270
-60
-435
-608
-556
-477
-474
-426
-371
-455
-590
-604
-408
-34
351
598
612
345
-144
-725
-1101
-993
-469
76
243
68
-82
-91
-80
-148
-332
-561
-627
-360
187
736
912
521
-181
-698
-770
-527
-243
-28
121
135
-25
-231
-393
-483
-422
-185
120
314
387
456
507
476
404
382
360
207
-183
-793
-1328
-1430
-1006
-260
465
970
1228
1218
891
328
-255
-647
-708
-463
-57
442
904
1072
734
-111
-1063
-1536
-1372
-852
-179
591
1338
1791
1778
1513
1214
760
85
-610
-1128
-1355
-1213
-721
32
833
1458
1795
1815
1556
1018
223
-630
-1259
-1454
-1160
-455
414
1105
1441
1412
1086
633
298
264
489
724
720
480
154
-164
-306
-213
41
413
844
1200
1318
1133
656
26
-511
-819
-851
-618
-120
462
809
985
1134
1220
1198
960
520
38
-340
-521
-554
-504
-306
120
643
997
989
615
89
-302
-384
-128
254
462
399
169
-68
-268
-422
-415
-233
-10
94
59
-13
-59
-81
-136
-178
-122
-20
20
-37
-53
157
504
713
629
194
-492
-1014
-995
-550
-70
81
-250
-835
-1218
-1114
-650
-223
-62
-100
-211
-304
-319
-261
-104
110
231
155
-158
-602
-929
-972
-762
-428
-108
101
140
-130
-777
-1533
-1973
-1878
-1284
-486
186
519
391
-39
-450
-690
-755
-764
-821
-896
-965
-1045
-1057
-914
-645
-320
8
301
456
253
-333
-1000
-1435
-1500
-1222
-776
-436
-331
-328
-241
-58
57
-81
-477
-907
-1092
-895
-405
119
438
448
213
-115
-463
-791
-1043
-1196
-1241
-1140
-836
-373
